,age,businessage,bankaccount,credit,employees,employeesnumber,loan,gender,lprofit,tprofit,sec0,sec1,sec2,sec3,sec0_0,sec0_1,sec0_2,sec0_3,sec0_4,sec0_5,sec0_6,sec0_7,sec0_8,sec0_9,sec0_10,sec1_1,sec1_2,sec1_3,sec1_4,sec1_5,sec1_6,sec2_0,sec2_1,sec2_2,sec2_3,sec2_4,sec2_5,sec2_6,sec2_7,sec3_0,sec3_1,sec3_2,sec3_3,sec3_4,sec3_5,sec3_6,sec3_7,self_taught,youngfirm,binf,bf,avg_profit_agegen,binl,bl,avg_I_emp_learn,lavg_profit_learn,lavg_wagebill_learn,secondaryedu,marketing,account
464,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.308952,30000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
465,29.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.2591305,10500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
466,26.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.9914646,400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
467,35.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,9.615806,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,1.0
468,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
469,44.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.294049,4000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,1.0
470,38.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.987197,8000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
471,26.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,1.0
472,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,1-0,15480.303,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
473,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3132205,1500.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
474,28.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.3132205,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
475,28.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
476,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
477,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,1.0
478,44.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9.615806,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
479,30.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
480,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3132205,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-0,15480.303,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
481,45.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,8.517193,5000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,1.0,0.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,1.0
482,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.922658,7500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,1.0
483,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
484,23.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
485,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,1.0,0.0
486,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.517193,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
487,28.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.308952,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,1.0
488,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,1.0
489,30.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,9.392662,12000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1,1-0,15480.303,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
490,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.699514,6000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-0,15480.303,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
491,28.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.2591305,10500.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
492,26.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.392662,12000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
493,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-0,15480.303,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
494,27.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.426549,1680.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
495,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.392662,12000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-0,15480.303,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,1.0
496,28.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.615806,15000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
497,34.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,1.0
498,27.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.392662,12000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
499,28.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.377759,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,1.0
500,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.714417,45000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-0,15480.303,1,1-1,0.112033196,9.118648,6.3637447,1.0,1.0,0.0
501,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.824046,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,1.0
502,35.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
503,29.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
504,22.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.392662,12000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
505,28.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.411833,4500.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
506,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-0,15480.303,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
507,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
508,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,1.0
509,24.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.3132205,1500.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
510,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-0,15480.303,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,1.0
511,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.411833,4500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,1.0,0.0
512,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9077554,1000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,1.0
513,37.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,9.798127,18000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
514,30.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9.615806,15000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
515,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.006368,3000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
516,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.3132205,1500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
517,29.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
518,22.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10.714417,45000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
519,53.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,1.0,1.0
520,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.922658,7500.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
521,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6009026,2000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-0,15480.303,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
522,27.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.615806,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-0,15480.303,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
523,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.006368,3000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
524,35.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.006368,3000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
525,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.615806,15000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
526,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.510445,13500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
527,26.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.3132205,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
528,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.090077,1200.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
529,51.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
530,23.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.714417,45000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,1.0
531,27.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.411833,4500.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
532,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.392662,12000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1-0,15480.303,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,1.0
533,42.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.308952,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
534,30.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.392662,12000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
535,40.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.082507,8800.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,0.0,0.0,0.0
536,25.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.377759,1600.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
537,38.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.392662,12000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
538,21.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.3132205,1500.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
539,26.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.411833,4500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,0.0,0.0
540,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.006368,3000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1-1,9295.809,1,1-1,0.112033196,9.118648,6.3637447,1.0,1.0,1.0
